1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
1.0,-1.13248877084e-18,-8.10613423039e-16,2.44903236943e-15,9.10203105296e-23
